file_id,species,spectrogram_path,shape,dtype,mean,std,med,p10,p90,snr_db
ML273047,green_frog,data\spectrograms\green_frog\ML273047.npy,"(64, 431)",float32,-63.80728347941783,8.431259254655345,-65.41446685791016,-72.09103088378906,-54.17727546691894,0.0
ML273048,green_frog,data\spectrograms\green_frog\ML273048.npy,"(64, 431)",float32,-58.348750587544146,8.056453536764357,-59.84746742248535,-66.56494979858398,-47.946991729736325,0.0
ML273058,green_frog,data\spectrograms\green_frog\ML273058.npy,"(64, 431)",float32,0.0,0.0,0.0,0.0,0.0,0.0
ML307051,green_frog,data\spectrograms\green_frog\ML307051.npy,"(64, 431)",float32,-47.48803940114593,10.078714382806977,-48.775699615478516,-59.61678695678711,-34.20946426391601,0.0
ML307052,green_frog,data\spectrograms\green_frog\ML307052.npy,"(64, 431)",float32,-59.43657440527962,12.62983490092265,-62.0761775970459,-73.37860565185547,-41.946765136718746,0.0
ML455592871,green_frog,data\spectrograms\green_frog\ML455592871.npy,"(64, 431)",float32,-50.064380609726406,11.606926559022119,-48.06159210205078,-66.90271224975587,-36.00698318481445,0.0
ML506567171,green_frog,data\spectrograms\green_frog\ML506567171.npy,"(64, 431)",float32,-43.49506596202493,10.401980854575475,-42.693267822265625,-56.62855110168457,-30.613478088378905,0.0
ML634247309,green_frog,data\spectrograms\green_frog\ML634247309.npy,"(64, 431)",float32,-38.71674947272943,8.588632926101438,-38.68165969848633,-49.7632438659668,-27.832911872863768,0.0
ML634896387,green_frog,data\spectrograms\green_frog\ML634896387.npy,"(64, 431)",float32,-38.317146592378066,26.16885260959235,-24.412240982055664,-80.0,-17.82958946228027,0.0
ML635694508,green_frog,data\spectrograms\green_frog\ML635694508.npy,"(64, 431)",float32,-41.955829494825096,10.127235303524376,-44.266733169555664,-52.498653411865234,-27.323643684387203,0.0
ML636127371,green_frog,data\spectrograms\green_frog\ML636127371.npy,"(64, 431)",float32,-41.955829494825096,10.127235303524376,-44.266733169555664,-52.498653411865234,-27.323643684387203,0.0
ML636467978,green_frog,data\spectrograms\green_frog\ML636467978.npy,"(64, 431)",float32,-31.82088732389245,8.869501017556601,-32.51428985595703,-41.4861343383789,-19.626611709594727,0.0
ML636468524,green_frog,data\spectrograms\green_frog\ML636468524.npy,"(64, 431)",float32,-55.693889632648215,10.543980084635693,-56.69580841064453,-65.15571060180665,-44.573038482666014,0.0
ML636468579,green_frog,data\spectrograms\green_frog\ML636468579.npy,"(64, 431)",float32,-51.11541899416397,8.836561358138182,-52.94626998901367,-59.220756149291994,-39.11041755676269,0.0
ML637230210,green_frog,data\spectrograms\green_frog\ML637230210.npy,"(64, 431)",float32,-43.60241299898746,5.002399700461627,-43.80760383605957,-48.9986515045166,-39.06023750305176,0.0
ML637268689,green_frog,data\spectrograms\green_frog\ML637268689.npy,"(64, 431)",float32,-35.30635607641908,8.661576918998666,-35.89068031311035,-45.157888412475586,-24.170880889892576,0.0
ML637278142,green_frog,data\spectrograms\green_frog\ML637278142.npy,"(64, 431)",float32,-35.30635607641908,8.661576918998666,-35.89068031311035,-45.157888412475586,-24.170880889892576,0.0
ML637285479,green_frog,data\spectrograms\green_frog\ML637285479.npy,"(64, 431)",float32,-29.0488576977719,8.058868242616466,-28.7999849319458,-37.457925415039064,-20.23431529998779,0.0
ML637293827,green_frog,data\spectrograms\green_frog\ML637293827.npy,"(64, 431)",float32,-74.86500230877554,15.51596739425553,-80.0,-80.0,-80.0,0.0
ML637501815,green_frog,data\spectrograms\green_frog\ML637501815.npy,"(64, 431)",float32,-48.00719120725125,8.060647994031791,-48.030635833740234,-58.03769073486328,-39.28822784423828,0.0
ML637601401,green_frog,data\spectrograms\green_frog\ML637601401.npy,"(64, 431)",float32,-37.29502465764359,8.60456671284394,-36.35975646972656,-44.17594566345215,-29.60535697937011,0.0
ML637648415,green_frog,data\spectrograms\green_frog\ML637648415.npy,"(64, 431)",float32,-36.83809863559885,7.67865682757406,-38.33702850341797,-44.90860786437988,-26.465557861328115,0.0
ML637801878,green_frog,data\spectrograms\green_frog\ML637801878.npy,"(64, 431)",float32,-41.78730380694164,9.555337615780491,-42.680572509765625,-50.012577056884766,-30.099813461303707,0.0
ML637801881,green_frog,data\spectrograms\green_frog\ML637801881.npy,"(64, 431)",float32,-41.9078846594228,6.526108708441256,-42.7831916809082,-49.16324691772461,-33.44735565185547,0.0
ML637925798,green_frog,data\spectrograms\green_frog\ML637925798.npy,"(64, 431)",float32,-45.7632697190735,6.559972661669638,-46.76974678039551,-52.515346145629884,-38.290845489501955,0.0
ML638020498,green_frog,data\spectrograms\green_frog\ML638020498.npy,"(64, 431)",float32,-46.156993128635904,8.315512874499271,-47.75813674926758,-54.51008491516113,-35.47005271911621,0.0
ML638146198,green_frog,data\spectrograms\green_frog\ML638146198.npy,"(64, 431)",float32,-34.49997455847996,10.400777446113187,-34.71417427062988,-46.337274169921876,-22.30183525085449,0.0
ML638157498,green_frog,data\spectrograms\green_frog\ML638157498.npy,"(64, 431)",float32,-38.784877860490795,8.381869923332586,-40.478593826293945,-47.42771492004395,-27.32593593597412,0.0
ML638159017,green_frog,data\spectrograms\green_frog\ML638159017.npy,"(64, 431)",float32,-40.41967242261235,7.095173271193309,-41.10119819641113,-48.46814651489258,-31.86433982849121,0.0
ML638784982,green_frog,data\spectrograms\green_frog\ML638784982.npy,"(64, 431)",float32,-39.966792839896925,8.22051754610341,-40.48881530761719,-50.06026840209961,-29.485830116271973,0.0
ML638927211,green_frog,data\spectrograms\green_frog\ML638927211.npy,"(64, 431)",float32,-34.320824342630715,8.329406997280078,-34.160369873046875,-44.573673248291016,-24.063485145568844,0.0
ML638945631,green_frog,data\spectrograms\green_frog\ML638945631.npy,"(64, 431)",float32,-30.3072693643534,11.601826226099064,-30.245108604431152,-38.3544059753418,-18.519469070434567,0.0
ML638961666,green_frog,data\spectrograms\green_frog\ML638961666.npy,"(64, 431)",float32,-32.269931665878836,6.45899226543002,-30.94762897491455,-41.84473648071289,-25.393777656555176,0.0
ML639061324,green_frog,data\spectrograms\green_frog\ML639061324.npy,"(64, 431)",float32,-27.239494120818833,5.753607288026112,-26.28681755065918,-35.413133239746095,-20.789867019653318,0.0
ML639116696,green_frog,data\spectrograms\green_frog\ML639116696.npy,"(64, 431)",float32,-40.549274846081666,8.206304568930767,-39.314035415649414,-52.322960662841794,-31.424214172363282,0.0
ML639117034,green_frog,data\spectrograms\green_frog\ML639117034.npy,"(64, 431)",float32,-27.571302013147598,9.298909300006025,-26.429762840270996,-42.08694610595703,-16.386557960510252,0.0
ML639146182,green_frog,data\spectrograms\green_frog\ML639146182.npy,"(64, 431)",float32,-27.571302013147598,9.298909300006025,-26.429762840270996,-42.08694610595703,-16.386557960510252,0.0
ML639251922,green_frog,data\spectrograms\green_frog\ML639251922.npy,"(64, 431)",float32,-33.88510104925685,7.116574165203519,-33.16258239746094,-43.3533374786377,-26.578640365600585,0.0
ML639264790,green_frog,data\spectrograms\green_frog\ML639264790.npy,"(64, 431)",float32,-40.48521987046277,7.05639364174887,-41.087276458740234,-48.886735153198245,-31.220680999755857,0.0
ML639777913,green_frog,data\spectrograms\green_frog\ML639777913.npy,"(64, 431)",float32,-29.37271784875205,5.4287424302888745,-30.143837928771973,-35.38736839294434,-22.491235351562498,0.0
ML639778415,green_frog,data\spectrograms\green_frog\ML639778415.npy,"(64, 431)",float32,-34.71621826642005,5.5698354004916,-35.29629898071289,-40.84343338012695,-28.315641212463376,0.0
ML640822664,green_frog,data\spectrograms\green_frog\ML640822664.npy,"(64, 431)",float32,-52.894289290251564,8.532818021233572,-54.489219665527344,-61.47743453979492,-42.90825729370117,0.0
ML641124533,green_frog,data\spectrograms\green_frog\ML641124533.npy,"(64, 431)",float32,-31.877114648712485,8.636020395456454,-34.01068687438965,-41.37454833984375,-18.179313278198244,0.0
21-Green-Treefrog-call,green_tree_frog,data\spectrograms\green_tree_frog\21-Green-Treefrog-call.npy,"(64, 431)",float32,-58.52791882079881,21.210042002311532,-64.22180938720703,-80.0,-26.551562881469724,0.0
250156,green_tree_frog,data\spectrograms\green_tree_frog\250156.npy,"(64, 431)",float32,-38.83753291519225,18.711410065003857,-35.21657943725586,-66.84980545043945,-17.675787925720215,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-78,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-78.npy,"(64, 431)",float32,-37.80164798783039,12.5426196106122,-38.3009147644043,-53.710706329345705,-21.315950202941895,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-80,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-80.npy,"(64, 431)",float32,-37.87261592155958,14.556231335220536,-35.5035514831543,-59.69377746582031,-21.04172306060791,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-81,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-81.npy,"(64, 431)",float32,-47.47950366813594,17.41871343558246,-48.07262992858887,-69.64941024780273,-20.979800796508787,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-86,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-86.npy,"(64, 431)",float32,-44.84265455053882,14.125922215242422,-46.50468444824219,-59.1589111328125,-25.901296043395995,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-87,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-87.npy,"(64, 431)",float32,-37.331419688885006,21.852685565525654,-30.34142780303955,-72.76705703735351,-12.753360939025875,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-88,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-88.npy,"(64, 431)",float32,-36.54407493465876,16.82377304329206,-32.27875900268555,-62.37102279663086,-17.068644142150873,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-90,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-90.npy,"(64, 431)",float32,-50.12495485325009,18.184795343675702,-49.79074478149414,-74.85562133789062,-27.631063079833982,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-91,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-91.npy,"(64, 431)",float32,-37.32294015645151,16.058763602496064,-33.49382209777832,-59.47133102416992,-19.178981018066406,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-92,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-92.npy,"(64, 431)",float32,-37.853873719212764,16.32396787946453,-34.22209930419922,-62.02092742919922,-19.310234642028806,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-21,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-21.npy,"(64, 431)",float32,-58.513847121506444,21.16960330899416,-64.47884750366211,-80.0,-26.469590187072754,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-80,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-80.npy,"(64, 431)",float32,-37.80610307062308,12.568036568212003,-38.28000259399414,-53.76118927001953,-21.293478202819824,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-82,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-82.npy,"(64, 431)",float32,-37.855587646538034,14.561414953075802,-35.45550727844238,-59.65702896118164,-21.03939399719238,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-83,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-83.npy,"(64, 431)",float32,-47.453935376660176,17.426714810801712,-48.0364933013916,-69.60782623291016,-20.9567813873291,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-88,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-88.npy,"(64, 431)",float32,-44.8511637214165,14.126525096429297,-46.52886199951172,-59.18781929016113,-25.8968692779541,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-89,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-89.npy,"(64, 431)",float32,-37.34576605573262,21.857698956991587,-30.334184646606445,-72.7913917541504,-12.774778175354001,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-90,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-90.npy,"(64, 431)",float32,-36.52306887687221,16.826135204248512,-32.23081588745117,-62.33253173828125,-17.07631607055664,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-92,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-92.npy,"(64, 431)",float32,-50.10509174968831,18.191592243148833,-49.76661682128906,-74.84387130737305,-27.607199668884277,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-93,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-93.npy,"(64, 431)",float32,-37.33194691744868,16.067074081396033,-33.50436782836914,-59.488922882080075,-19.167781829833984,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-94,green_tree_frog,data\spectrograms\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-94.npy,"(64, 431)",float32,-37.849448051294985,16.34166426124676,-34.189008712768555,-62.0948371887207,-19.321299171447748,0.0
Green_Treefrog___Hyla_cinerea,green_tree_frog,data\spectrograms\green_tree_frog\Green_Treefrog___Hyla_cinerea.npy,"(64, 431)",float32,-62.59757516251363,20.590700555148103,-74.64015579223633,-80.0,-30.281721305847164,0.0
ML183664,green_tree_frog,data\spectrograms\green_tree_frog\ML183664.npy,"(64, 431)",float32,-48.065844579079034,16.65976344711419,-47.23625183105469,-73.77534790039063,-26.60020198822021,0.0
ML183665,green_tree_frog,data\spectrograms\green_tree_frog\ML183665.npy,"(64, 431)",float32,-55.026496743554304,17.6050400430066,-56.57548141479492,-80.0,-30.325915336608883,0.0
ML183666,green_tree_frog,data\spectrograms\green_tree_frog\ML183666.npy,"(64, 431)",float32,-46.11394212804648,16.141439972341814,-45.77935218811035,-70.06216735839844,-25.654467201232908,0.0
ML183667,green_tree_frog,data\spectrograms\green_tree_frog\ML183667.npy,"(64, 431)",float32,-45.72002313778738,15.354652288224287,-45.78376007080078,-67.0889274597168,-26.48346576690674,0.0
ML183668,green_tree_frog,data\spectrograms\green_tree_frog\ML183668.npy,"(64, 431)",float32,-43.328111190011775,16.142962184233294,-42.6300048828125,-67.00201110839843,-22.703808784484863,0.0
ML183669,green_tree_frog,data\spectrograms\green_tree_frog\ML183669.npy,"(64, 431)",float32,-56.658205477758514,12.200556171164209,-57.24900817871094,-72.48641204833984,-41.52241706848144,0.0
ML183670,green_tree_frog,data\spectrograms\green_tree_frog\ML183670.npy,"(64, 431)",float32,-42.944198586305994,14.176306249023922,-43.902666091918945,-60.50932159423828,-23.91515598297119,0.0
ML183671,green_tree_frog,data\spectrograms\green_tree_frog\ML183671.npy,"(64, 431)",float32,-55.00821088754038,13.948593612313978,-55.915884017944336,-71.32442092895508,-37.15040893554687,0.0
ML183672,green_tree_frog,data\spectrograms\green_tree_frog\ML183672.npy,"(64, 431)",float32,-56.81096811264131,14.068696026072816,-57.841529846191406,-73.15497055053712,-37.11145401000976,0.0
ML183728,green_tree_frog,data\spectrograms\green_tree_frog\ML183728.npy,"(64, 431)",float32,-49.446459614207185,17.05645933357113,-47.997318267822266,-80.0,-28.500835800170893,0.0
ML183729,green_tree_frog,data\spectrograms\green_tree_frog\ML183729.npy,"(64, 431)",float32,-50.22424691995031,15.422800350676019,-50.45340347290039,-70.34490661621093,-29.842666244506834,0.0
ML183730,green_tree_frog,data\spectrograms\green_tree_frog\ML183730.npy,"(64, 431)",float32,-45.32096969877346,15.208575417656807,-44.18681335449219,-67.0806671142578,-26.30218372344971,0.0
ML183731,green_tree_frog,data\spectrograms\green_tree_frog\ML183731.npy,"(64, 431)",float32,-49.88393199903644,16.70702058344632,-49.36252212524414,-73.8968734741211,-28.285625267028806,0.0
ML183732,green_tree_frog,data\spectrograms\green_tree_frog\ML183732.npy,"(64, 431)",float32,-53.04158251689371,15.757141029758843,-53.29070281982422,-75.38587646484375,-32.85182914733887,0.0
ML183733,green_tree_frog,data\spectrograms\green_tree_frog\ML183733.npy,"(64, 431)",float32,-43.899683570121944,19.791868794682962,-41.872615814208984,-80.0,-19.333202934265135,0.0
ML183734,green_tree_frog,data\spectrograms\green_tree_frog\ML183734.npy,"(64, 431)",float32,-46.46724044543684,16.41450782366155,-44.176963806152344,-70.6715087890625,-26.76833095550537,0.0
ML183735,green_tree_frog,data\spectrograms\green_tree_frog\ML183735.npy,"(64, 431)",float32,-42.28817417699057,16.392449918683855,-39.001708984375,-67.58117599487305,-23.725917625427247,0.0
ML183736,green_tree_frog,data\spectrograms\green_tree_frog\ML183736.npy,"(64, 431)",float32,-53.53145985654501,16.407400160595902,-53.47226524353027,-80.0,-32.15205192565917,0.0
ML183737,green_tree_frog,data\spectrograms\green_tree_frog\ML183737.npy,"(64, 431)",float32,-48.82609726685659,15.436459226063782,-49.95905303955078,-67.82040939331054,-27.613522148132326,0.0
ML183738,green_tree_frog,data\spectrograms\green_tree_frog\ML183738.npy,"(64, 431)",float32,-48.828197155191006,16.863230608999313,-50.57719802856445,-69.3905143737793,-24.5966007232666,0.0
ML183739,green_tree_frog,data\spectrograms\green_tree_frog\ML183739.npy,"(64, 431)",float32,-55.79490311585557,13.202583748497958,-57.95609092712402,-70.33133697509766,-36.99905090332031,0.0
ML183740,green_tree_frog,data\spectrograms\green_tree_frog\ML183740.npy,"(64, 431)",float32,-33.63279462821799,10.130064200114361,-33.927284240722656,-46.4428768157959,-20.680591583251953,0.0
ML183747,green_tree_frog,data\spectrograms\green_tree_frog\ML183747.npy,"(64, 431)",float32,-42.67186254024367,16.470447756957977,-40.17428970336914,-67.46572113037108,-23.585106086730956,0.0
ML183751,green_tree_frog,data\spectrograms\green_tree_frog\ML183751.npy,"(64, 431)",float32,-51.304668562836824,17.069230215699527,-50.48287010192871,-80.0,-29.405844116210936,0.0
ML183752,green_tree_frog,data\spectrograms\green_tree_frog\ML183752.npy,"(64, 431)",float32,-46.70931570021016,14.34436778936641,-48.02200508117676,-66.02000503540039,-27.314026832580563,0.0
ML183753,green_tree_frog,data\spectrograms\green_tree_frog\ML183753.npy,"(64, 431)",float32,-52.16202150561832,14.263669701688935,-52.41752815246582,-72.31341094970703,-34.756561279296875,0.0
ML183754,green_tree_frog,data\spectrograms\green_tree_frog\ML183754.npy,"(64, 431)",float32,-47.15925120211394,13.235385736832761,-47.705101013183594,-63.93354797363281,-30.01737937927246,0.0
ML183755,green_tree_frog,data\spectrograms\green_tree_frog\ML183755.npy,"(64, 431)",float32,-40.290314070863126,13.368392936608156,-40.5842170715332,-59.15315933227539,-23.263777923583984,0.0
ML183756,green_tree_frog,data\spectrograms\green_tree_frog\ML183756.npy,"(64, 431)",float32,-45.18806020550758,14.059477451841579,-45.60823631286621,-64.23780212402343,-26.54247817993164,0.0
ML183757,green_tree_frog,data\spectrograms\green_tree_frog\ML183757.npy,"(64, 431)",float32,-47.587629510016285,12.506617193124258,-49.19111251831055,-63.34844284057617,-32.075314331054685,0.0
ML183793,green_tree_frog,data\spectrograms\green_tree_frog\ML183793.npy,"(64, 431)",float32,-55.24352432918798,15.673148296719662,-60.93019485473633,-69.5016845703125,-29.09511432647705,0.0
ML183796,green_tree_frog,data\spectrograms\green_tree_frog\ML183796.npy,"(64, 431)",float32,-53.44405581509984,14.339335026685461,-54.627742767333984,-71.79683380126953,-33.89667434692383,0.0
ML183797,green_tree_frog,data\spectrograms\green_tree_frog\ML183797.npy,"(64, 431)",float32,-48.66004240915629,13.335847541952877,-50.39128494262695,-65.25844039916993,-29.556208419799802,0.0
ML183798,green_tree_frog,data\spectrograms\green_tree_frog\ML183798.npy,"(64, 431)",float32,-59.18397448275869,10.250690488541526,-59.352115631103516,-71.18599166870118,-50.69504623413086,0.0
ML183799,green_tree_frog,data\spectrograms\green_tree_frog\ML183799.npy,"(64, 431)",float32,-59.09768852200835,7.555530679430791,-60.84455490112305,-64.46365890502929,-53.08751373291015,0.0
ML183800,green_tree_frog,data\spectrograms\green_tree_frog\ML183800.npy,"(64, 431)",float32,-44.26864411948106,13.479621592779257,-43.744314193725586,-64.38999938964844,-27.56514320373535,0.0
ML183801,green_tree_frog,data\spectrograms\green_tree_frog\ML183801.npy,"(64, 431)",float32,-50.788596911178665,15.775750957174864,-51.07060241699219,-74.43592071533203,-30.193528366088866,0.0
ML183802,green_tree_frog,data\spectrograms\green_tree_frog\ML183802.npy,"(64, 431)",float32,-50.26834099316265,14.30140916816009,-49.4256706237793,-72.35183792114258,-33.14934844970703,0.0
ML183803,green_tree_frog,data\spectrograms\green_tree_frog\ML183803.npy,"(64, 431)",float32,-48.62637094052167,15.676641337055226,-49.38791275024414,-70.44039764404297,-26.706419372558592,0.0
ML183804,green_tree_frog,data\spectrograms\green_tree_frog\ML183804.npy,"(64, 431)",float32,-44.956282769357934,15.20038600690486,-45.63337707519531,-65.99168853759765,-24.99224052429199,0.0
ML183831,green_tree_frog,data\spectrograms\green_tree_frog\ML183831.npy,"(64, 431)",float32,-55.52702838566215,16.035699156858428,-55.57603454589844,-80.0,-35.1412784576416,0.0
ML183832,green_tree_frog,data\spectrograms\green_tree_frog\ML183832.npy,"(64, 431)",float32,-49.96893356674785,17.302457684380794,-49.87199401855469,-75.2339973449707,-25.51810932159424,0.0
ML183833,green_tree_frog,data\spectrograms\green_tree_frog\ML183833.npy,"(64, 431)",float32,-50.57641136366226,15.984125501221557,-50.648353576660156,-73.71386260986328,-29.852191734313962,0.0
ML183834,green_tree_frog,data\spectrograms\green_tree_frog\ML183834.npy,"(64, 431)",float32,-61.16091793699497,15.57715424151322,-61.03335762023926,-80.0,-40.1670986175537,0.0
ML183835,green_tree_frog,data\spectrograms\green_tree_frog\ML183835.npy,"(64, 431)",float32,-50.794446718008224,14.992366186194438,-50.017791748046875,-73.02695388793946,-31.991564941406246,0.0
ML183837,green_tree_frog,data\spectrograms\green_tree_frog\ML183837.npy,"(64, 431)",float32,-57.28878173117986,16.770137089139276,-58.90117263793945,-79.56962585449219,-30.49277820587158,0.0
ML183838,green_tree_frog,data\spectrograms\green_tree_frog\ML183838.npy,"(64, 431)",float32,-58.33436227619233,15.104764666858165,-59.98059844970703,-80.0,-37.35318298339843,0.0
ML183839,green_tree_frog,data\spectrograms\green_tree_frog\ML183839.npy,"(64, 431)",float32,-50.80238955739341,16.382686723372153,-51.26542091369629,-74.11947402954101,-28.088413619995116,0.0
ML183840,green_tree_frog,data\spectrograms\green_tree_frog\ML183840.npy,"(64, 431)",float32,-49.40480686921255,14.894172759507152,-51.27342224121094,-69.35760192871093,-28.37579803466797,0.0
ML183841,green_tree_frog,data\spectrograms\green_tree_frog\ML183841.npy,"(64, 431)",float32,-53.762610905926906,15.51194358469082,-51.98744201660156,-80.0,-34.603407287597655,0.0
ML183842,green_tree_frog,data\spectrograms\green_tree_frog\ML183842.npy,"(64, 431)",float32,-54.502994028432184,12.980111883742621,-56.211374282836914,-70.2694694519043,-37.01371955871582,0.0
ML183843,green_tree_frog,data\spectrograms\green_tree_frog\ML183843.npy,"(64, 431)",float32,-49.31153455480345,11.655522944879841,-50.9825553894043,-62.25080490112305,-34.02037506103515,0.0
ML183844,green_tree_frog,data\spectrograms\green_tree_frog\ML183844.npy,"(64, 431)",float32,-54.256513860482904,15.483775934492764,-56.63570594787598,-74.25752182006836,-32.1029468536377,0.0
ML183845,green_tree_frog,data\spectrograms\green_tree_frog\ML183845.npy,"(64, 431)",float32,-44.93491013102631,15.939654693493386,-46.80409622192383,-66.16532287597656,-20.83149700164795,0.0
ML183847,green_tree_frog,data\spectrograms\green_tree_frog\ML183847.npy,"(64, 431)",float32,-50.925814551191095,13.321910907217225,-53.859500885009766,-64.6900016784668,-30.822603988647458,0.0
ML183848,green_tree_frog,data\spectrograms\green_tree_frog\ML183848.npy,"(64, 431)",float32,-53.19685763086078,16.389224761142007,-56.043487548828125,-72.9447021484375,-27.801559448242184,0.0
ML183849,green_tree_frog,data\spectrograms\green_tree_frog\ML183849.npy,"(64, 431)",float32,-47.62073179263526,13.54702247085907,-49.50378608703613,-63.81631164550781,-28.2555139541626,0.0
ML183850,green_tree_frog,data\spectrograms\green_tree_frog\ML183850.npy,"(64, 431)",float32,-55.603623705680576,14.683043781827987,-57.55242156982422,-73.36876068115234,-33.99093933105469,0.0
ML183851,green_tree_frog,data\spectrograms\green_tree_frog\ML183851.npy,"(64, 431)",float32,-49.13904153519329,14.33522019998896,-51.59147834777832,-66.81547622680664,-28.454981994628902,0.0
ML183852,green_tree_frog,data\spectrograms\green_tree_frog\ML183852.npy,"(64, 431)",float32,-54.36004253025674,15.596175504097275,-53.80655288696289,-80.0,-34.51285705566406,0.0
ML183854,green_tree_frog,data\spectrograms\green_tree_frog\ML183854.npy,"(64, 431)",float32,-49.01115949769999,16.748838927441422,-48.32167434692383,-75.4670639038086,-26.092056655883784,0.0
ML183855,green_tree_frog,data\spectrograms\green_tree_frog\ML183855.npy,"(64, 431)",float32,-48.685343577005746,16.68415759055462,-48.002838134765625,-75.15957946777344,-26.616436576843256,0.0
ML183856,green_tree_frog,data\spectrograms\green_tree_frog\ML183856.npy,"(64, 431)",float32,-47.50590582086495,16.290635804600896,-47.127193450927734,-71.0705062866211,-26.460371208190917,0.0
ML183857,green_tree_frog,data\spectrograms\green_tree_frog\ML183857.npy,"(64, 431)",float32,-41.82144855191011,15.69445972423297,-41.05147361755371,-65.64707794189454,-22.405303573608396,0.0
ML183859,green_tree_frog,data\spectrograms\green_tree_frog\ML183859.npy,"(64, 431)",float32,-46.00290363245663,16.46019654321961,-46.65590476989746,-68.09805374145508,-22.905349731445312,0.0
ML183860,green_tree_frog,data\spectrograms\green_tree_frog\ML183860.npy,"(64, 431)",float32,-50.195334191665296,15.23186167841959,-49.92083740234375,-71.6265151977539,-31.493456649780274,0.0
ML183861,green_tree_frog,data\spectrograms\green_tree_frog\ML183861.npy,"(64, 431)",float32,-50.054675083771656,16.075971005125208,-50.63763427734375,-72.5654396057129,-27.94438438415527,0.0
ML183862,green_tree_frog,data\spectrograms\green_tree_frog\ML183862.npy,"(64, 431)",float32,-49.303688166243845,18.07125161595346,-49.313053131103516,-76.76379241943359,-25.15394077301025,0.0
ML183865,green_tree_frog,data\spectrograms\green_tree_frog\ML183865.npy,"(64, 431)",float32,-53.44136264622903,16.031662284921605,-51.56601524353027,-80.0,-33.65873908996582,0.0
ML183866,green_tree_frog,data\spectrograms\green_tree_frog\ML183866.npy,"(64, 431)",float32,-55.21754717830301,15.71955926368414,-56.02779579162598,-80.0,-34.724467468261714,0.0
ML183867,green_tree_frog,data\spectrograms\green_tree_frog\ML183867.npy,"(64, 431)",float32,-48.935471507277676,15.999146225277823,-48.40299034118652,-74.31180725097656,-28.467089462280267,0.0
ML183868,green_tree_frog,data\spectrograms\green_tree_frog\ML183868.npy,"(64, 431)",float32,-53.826530319182616,13.89640061089418,-55.661869049072266,-70.19037017822265,-34.00456390380859,0.0
ML183869,green_tree_frog,data\spectrograms\green_tree_frog\ML183869.npy,"(64, 431)",float32,-45.795665607910834,16.68680045355844,-44.926876068115234,-71.51062774658203,-24.58838348388672,0.0
